message_id,text,category,urgency_level,provenance,urgency_label_source
1113,"Need an ambulance at North Bridge, an elderly woman cardiac arrest",Medical,Critical,synthetic,keyword_tier_heuristic
1114,"No clean water available at Kings Cross for two days, smoke everywhere",Water,High,synthetic,keyword_tier_heuristic
1115,"Fire spreading fast near Millbrook, the shopkeeper smoke everywhere",Fire,High,synthetic,keyword_tier_heuristic
1116,"Drinking water contaminated at Rosewood Lane, needs help soon",Water,Medium,synthetic,keyword_tier_heuristic
1117,"Homes destroyed near Old Town, families need shelter, non-urgent request",Shelter,Low,synthetic,keyword_tier_heuristic
1118,"Requesting tents and shelter material at Palm Grove, general inquiry",Shelter,Low,synthetic,keyword_tier_heuristic
1119,"Fire spreading fast near Koramangala, my father severe pain",Fire,High,synthetic,keyword_tier_heuristic
1120,"Need food supplies delivered to Green Valley, small crack in wall",Food,Low,synthetic,keyword_tier_heuristic
1121,"Need food supplies delivered to Fairview Estate, minor leak",Food,Low,synthetic,keyword_tier_heuristic
1122,"We are trapped by flood water near East Ward, road partially blocked",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1123,"No food distribution has reached Millbrook yet, elderly stuck",Food,High,synthetic,keyword_tier_heuristic
1124,"Communication tower near Station Road is down, cannot move",Infrastructure,Critical,synthetic,keyword_tier_heuristic
1125,"Bridge near Sunrise Township is damaged, small crack in wall, road unsafe",Infrastructure,Low,synthetic,keyword_tier_heuristic
1126,"Drinking water contaminated at Riverside Colony, roof caving in",Water,High,synthetic,keyword_tier_heuristic
1127,"Displaced families waiting outside Hilltop Nagar, low on supplies",Shelter,Medium,synthetic,keyword_tier_heuristic
1128,Medical emergency at Sunrise Township - an elderly woman water rising slowly,Medical,Medium,synthetic,keyword_tier_heuristic
1129,"Main road to Sunrise Township blocked by debris, smoke everywhere",Infrastructure,High,synthetic,keyword_tier_heuristic
1130,"Building collapsed at Green Valley, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
1131,"Need water tanker sent to Rosewood Lane, requesting information",Water,Low,synthetic,keyword_tier_heuristic
1132,"Water supply cut off at Palm Grove, cardiac arrest, many households affected",Water,Critical,synthetic,keyword_tier_heuristic
1133,"Displaced families waiting outside Koramangala, bleeding heavily",Shelter,Critical,synthetic,keyword_tier_heuristic
1134,"Requesting tents and shelter material at Palm Grove, minor injury",Shelter,Medium,synthetic,keyword_tier_heuristic
1135,"Sharing an update, everything seems calm near Kings Cross today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1136,"Communication tower near Harbor District is down, minor injury",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1137,"Water supply cut off at Kings Cross, injured, many households affected",Water,High,synthetic,keyword_tier_heuristic
1138,Is there a helpline number for general questions about Old Town?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1139,"Need water tanker sent to Millbrook, severe pain",Water,High,synthetic,keyword_tier_heuristic
1140,"No food distribution has reached Fairview Estate yet, bleeding heavily",Food,Critical,synthetic,keyword_tier_heuristic
1141,"Need food supplies delivered to Station Road, low on supplies",Food,Medium,synthetic,keyword_tier_heuristic
1142,"Fire spreading fast near East Ward, my father gas leak",Fire,High,synthetic,keyword_tier_heuristic
1143,"River overflowing near Millbrook, severe pain, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1144,"Need an ambulance at Harbor District, the shopkeeper bleeding heavily",Medical,Critical,synthetic,keyword_tier_heuristic
1145,"Building trapped at Millbrook, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
1146,"Water levels elderly stuck at Palm Grove, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1147,"a group of people is gas leak near Central Market, please send medical help",Medical,High,synthetic,keyword_tier_heuristic
1148,"Requesting tents and shelter material at Fairview Estate, severe pain",Shelter,High,synthetic,keyword_tier_heuristic
1149,Just wanted to say thank you to the volunteers at Koramangala,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1150,"Displaced families waiting outside Lakeview Apartments, low on supplies",Shelter,Medium,synthetic,keyword_tier_heuristic
1151,"Temporary shelter overcrowded at Central Market, gas leak",Shelter,High,synthetic,keyword_tier_heuristic
1152,"Kitchen fire at Green Valley, cannot move, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
1153,"Need an ambulance at Harbor District, my sister drowning",Medical,Critical,synthetic,keyword_tier_heuristic
1154,"Need water tanker sent to North Bridge, low on supplies",Water,Medium,synthetic,keyword_tier_heuristic
1155,"Bridge near Whitefield is damaged, child missing, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
1156,"Sharing an update, everything seems calm near Sunrise Township today",Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1157,"Water levels minor injury at Millbrook, families are stranded",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1158,"Someone collapsed at Lakeview Apartments, gas leak, need doctor urgently",Medical,High,synthetic,keyword_tier_heuristic
1159,"Families at Hilltop Nagar have run out of food, requesting information",Food,Low,synthetic,keyword_tier_heuristic
1160,"Sharing an update, everything seems calm near Riverside Colony today",Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1161,Is there a helpline number for general questions about Koramangala?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1162,"No clean water available at Sector 12 for two days, gas leak",Water,High,synthetic,keyword_tier_heuristic
1163,"Communication tower near Millbrook is down, drowning",Infrastructure,Critical,synthetic,keyword_tier_heuristic
1164,"Requesting ration kits for Old Town, minor injury",Food,Medium,synthetic,keyword_tier_heuristic
1165,Medical emergency at Sector 12 - a child minor injury,Medical,Medium,synthetic,keyword_tier_heuristic
1166,"No clean water available at Whitefield for two days, elderly stuck",Water,High,synthetic,keyword_tier_heuristic
1167,"Kitchen fire at Whitefield, collapsed, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
1168,"Requesting ration kits for Millbrook, road partially blocked",Food,Medium,synthetic,keyword_tier_heuristic
1169,"No food distribution has reached Palm Grove yet, buried under rubble",Food,Critical,synthetic,keyword_tier_heuristic
1170,Just wanted to say thank you to the volunteers at Harbor District,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1171,"Requesting ration kits for North Bridge, drowning",Food,Critical,synthetic,keyword_tier_heuristic
1172,"Building rising water fast at Rosewood Lane, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
1173,"Displaced families waiting outside North Bridge, needs help soon",Shelter,Medium,synthetic,keyword_tier_heuristic
1174,"Water supply cut off at Lakeview Apartments, feeling unwell, many households affected",Water,Medium,synthetic,keyword_tier_heuristic
1175,"Requesting ration kits for Rosewood Lane, feeling unwell",Food,Medium,synthetic,keyword_tier_heuristic
1176,"a group of people is unconscious near Green Valley, please send medical help",Medical,Critical,synthetic,keyword_tier_heuristic
1177,"Fire spreading fast near Hilltop Nagar, my sister just checking in",Fire,Low,synthetic,keyword_tier_heuristic
1178,"Fire spreading fast near Central Market, an elderly woman injured same location as before",Fire,High,synthetic,keyword_tier_heuristic
1179,"No clean water available at Rosewood Lane for two days, needs help soon",Water,Medium,synthetic,keyword_tier_heuristic
1180,"Need food supplies delivered to Rosewood Lane, feeling unwell",Food,Medium,synthetic,keyword_tier_heuristic
1181,"Building roof caving in at Whitefield, smoke visible for miles same location as before",Fire,High,synthetic,keyword_tier_heuristic
1182,Medical emergency at Green Valley - my sister injured,Medical,High,synthetic,keyword_tier_heuristic
1183,"Need water tanker sent to Sector 12, cannot move",Water,Critical,synthetic,keyword_tier_heuristic
1184,"Sharing an update, everything seems calm near Green Valley today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1185,Is there a helpline number for general questions about Green Valley? same location as before,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1186,"Requesting ration kits for Kings Cross, road partially blocked",Food,Medium,synthetic,keyword_tier_heuristic
1187,"Building elderly stuck at Sector 12, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
1188,"a group of people is severe pain near East Ward, please send medical help",Medical,High,synthetic,keyword_tier_heuristic
1189,"We are trapped by flood water near East Ward, cardiac arrest",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1190,"River overflowing near Koramangala, gas leak, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1191,"Requesting tents and shelter material at Marina Road, smoke everywhere",Shelter,High,synthetic,keyword_tier_heuristic
1192,"Requesting ration kits for Marina Road, rising water fast",Food,High,synthetic,keyword_tier_heuristic
1193,"Power lines down at Station Road, water rising slowly",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1194,"Sharing an update, everything seems calm near Old Town today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1195,"Need food supplies delivered to Riverside Colony, water rising slowly",Food,Medium,synthetic,keyword_tier_heuristic
1196,"Need water tanker sent to Whitefield, when will help arrive",Water,Low,synthetic,keyword_tier_heuristic
1197,"Need an ambulance at Sunrise Township, my neighbor stranded",Medical,High,synthetic,keyword_tier_heuristic
1198,"Need water tanker sent to East Ward, child missing",Water,High,synthetic,keyword_tier_heuristic
1199,"Power lines down at North Bridge, gas leak",Infrastructure,High,synthetic,keyword_tier_heuristic
1200,"River overflowing near North Bridge, smoke everywhere, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1201,"We are trapped by flood water near Green Valley, severe pain",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1202,"Kitchen fire at Sector 12, not breathing, please respond same location as before",Fire,Critical,synthetic,keyword_tier_heuristic
1203,"Displaced families waiting outside Millbrook, general inquiry",Shelter,Low,synthetic,keyword_tier_heuristic
1204,"Building unconscious at Central Market, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
1205,"Requesting tents and shelter material at North Bridge, power has been out",Shelter,Medium,synthetic,keyword_tier_heuristic
1206,"No food distribution has reached Old Town yet, gas leak",Food,High,synthetic,keyword_tier_heuristic
1207,"Random test message, please ignore, sent from East Ward",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1208,"Families at Old Town have run out of food, elderly stuck",Food,High,synthetic,keyword_tier_heuristic
1209,"Power lines down at North Bridge, non-urgent request",Infrastructure,Low,synthetic,keyword_tier_heuristic
1210,"Main road to Hilltop Nagar blocked by debris, when will help arrive",Infrastructure,Low,synthetic,keyword_tier_heuristic
1211,"Main road to Fairview Estate blocked by debris, unconscious same location as before",Infrastructure,Critical,synthetic,keyword_tier_heuristic
1212,"Fire reported at East Ward, feeling unwell, need fire brigade immediately",Fire,Medium,synthetic,keyword_tier_heuristic
1213,"Need an ambulance at Station Road, my whole family cannot move",Medical,Critical,synthetic,keyword_tier_heuristic
1214,"Water levels needs help soon at Fairview Estate, families are stranded",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1215,Just wanted to say thank you to the volunteers at Hilltop Nagar,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1216,"River overflowing near Green Valley, gas leak, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1217,"Kitchen fire at Old Town, collapsed, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
1218,"Kitchen fire at Kings Cross, cardiac arrest, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
1219,"We are trapped by flood water near Lakeview Apartments, severe pain",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1220,"Need water tanker sent to North Bridge, water rising slowly",Water,Medium,synthetic,keyword_tier_heuristic
1221,"Power lines down at Hilltop Nagar, rising water fast",Infrastructure,High,synthetic,keyword_tier_heuristic
1222,"Temporary shelter overcrowded at Rosewood Lane, injured",Shelter,High,synthetic,keyword_tier_heuristic
1223,"Main road to Hilltop Nagar blocked by debris, needs help soon same location as before",Infrastructure,Medium,synthetic,keyword_tier_heuristic
